;   
;  IMD Data
;   
;  Saved on Wed Aug 16 09:01:35 2023
;   
;  Structure: 
;   
;  [Sc/Cr] multilayer, N=300, d=1.56 nm, Gamma=0.590
;      Sc layer (1), z=0.92 nm, sigma[Cr/Sc]=0.50 nm
;      Cr layer (2), z=0.64 nm, sigma=0.50 nm
;  Si substrate
;   
;  
;   
;  Theta=0.000 deg
;   
;  E [eV] 	R
       390.00000   4.9116914e-005
       390.01502   5.1668866e-005
       390.03003   5.4271066e-005
       390.04505   5.6908410e-005
       390.06006   5.9570522e-005
       390.07508   6.2241772e-005
       390.09009   6.4910106e-005
       390.10511   6.7563517e-005
       390.12012   7.0185828e-005
       390.13514   7.2764991e-005
       390.15015   7.5289277e-005
       390.16517   7.7742787e-005
       390.18018   8.0114148e-005
       390.19520   8.2392268e-005
       390.21021   8.4562465e-005
       390.22523   8.6614560e-005
       390.24024   8.8538876e-005
       390.25526   9.0322475e-005
       390.27027   9.1957012e-005
       390.28529   9.3433574e-005
       390.30030   9.4745218e-005
       390.31532   9.5882324e-005
       390.33033   9.6839725e-005
       390.34535   9.7612019e-005
       390.36036   9.8195779e-005
       390.37538   9.8585555e-005
       390.39039   9.8780033e-005
       390.40541   9.8778050e-005
       390.42042   9.8579164e-005
       390.43544   9.8184979e-005
       390.45045   9.7596409e-005
       390.46547   9.6816907e-005
       390.48048   9.5850829e-005
       390.49550   9.4703665e-005
       390.51051   9.3381390e-005
       390.52553   9.1891994e-005
       390.54054   9.0243032e-005
       390.55556   8.8444352e-005
       390.57057   8.6506517e-005
       390.58559   8.4440262e-005
       390.60060   8.2258113e-005
       390.61562   7.9972388e-005
       390.63063   7.7596860e-005
       390.64565   7.5145970e-005
       390.66066   7.2633645e-005
       390.67568   7.0076197e-005
       390.69069   6.7488496e-005
       390.70571   6.4887078e-005
       390.72072   6.2287640e-005
       390.73574   5.9707139e-005
       390.75075   5.7161518e-005
       390.76577   5.4667514e-005
       390.78078   5.2241737e-005
       390.79580   4.9899852e-005
       390.81081   4.7658227e-005
       390.82583   4.5531866e-005
       390.84084   4.3536280e-005
       390.85586   4.1685482e-005
       390.87087   3.9993730e-005
       390.88589   3.8473729e-005
       390.90090   3.7138288e-005
       390.91592   3.5998322e-005
       390.93093   3.5064333e-005
       390.94595   3.4346087e-005
       390.96096   3.3851655e-005
       390.97598   3.3588542e-005
       390.99099   3.3562548e-005
       391.00601   3.3778680e-005
       391.02102   3.4240294e-005
       391.03604   3.4949754e-005
       391.05105   3.5907235e-005
       391.06607   3.7113419e-005
       391.08108   3.8565995e-005
       391.09610   4.0261730e-005
       391.11111   4.2196067e-005
       391.12613   4.4363080e-005
       391.14114   4.6754379e-005
       391.15616   4.9363603e-005
       391.17117   5.2179855e-005
       391.18619   5.5192144e-005
       391.20120   5.8386545e-005
       391.21622   6.1752710e-005
       391.23123   6.5274830e-005
       391.24625   6.8937271e-005
       391.26126   7.2723728e-005
       391.27628   7.6615224e-005
       391.29129   8.0597229e-005
       391.30631   8.4649399e-005
       391.32132   8.8750586e-005
       391.33634   9.2884882e-005
       391.35135   9.7030340e-005
       391.36637    0.00010116465
       391.38138    0.00010527129
       391.39640    0.00010932780
       391.41141    0.00011331370
       391.42643    0.00011720670
       391.44144    0.00012099095
       391.45646    0.00012464272
       391.47147    0.00012814726
       391.48649    0.00013148408
       391.50150    0.00013463346
       391.51652    0.00013758272
       391.53153    0.00014031399
