;   
;  IMD Data
;   
;  Saved on Fri Aug 11 10:28:32 2023
;   
;  Structure: 
;   
;  [Sc/CrN2] multilayer, N=300, d=1.56 nm, Gamma=0.520
;      Sc layer (1), z=0.81 nm
;      CrN2 layer (2), rho=5.090 g/cm3, z=0.75 nm
;  Si substrate
;   
;  
;   
;  Theta=0.000 deg
;   
;  E [eV] 	R
       398.16817       0.10610577
       398.18318       0.10271979
       398.19820      0.099959323
       398.21321      0.097774498
       398.22823      0.096110953
       398.24324      0.094912747
       398.25826      0.094123197
       398.27327      0.093664896
       398.28829      0.093411392
       398.30330      0.093375951
       398.31832      0.093514541
       398.33333      0.093785841
       398.34835      0.094151850
       398.36336      0.094577525
       398.37838      0.095031467
       398.39339      0.095485715
       398.40841      0.095924345
       398.42342      0.096338674
       398.43844      0.096706052
       398.45345      0.097008846
       398.46847      0.097232095
       398.48348      0.097363513
       398.49850      0.097393147
       398.51351      0.097313240
       398.52853      0.097118307
       398.54354      0.096810288
       398.55856      0.096395941
       398.57357      0.095854594
       398.58859      0.095187585
       398.60360      0.094430409
       398.61862      0.093634214
       398.63363      0.092686689
       398.64865      0.091595638
       398.66366      0.090370292
       398.67868      0.089021332
       398.69369      0.087560402
       398.70871      0.085999834
       398.72372      0.084353151
       398.73874      0.082633759
       398.75375      0.080855743
       398.76877      0.079033444
       398.78378      0.077180915
       398.79880      0.075312039
       398.81381      0.073320452
       398.82883      0.071402500
       398.84384      0.069576325
       398.85886      0.067845249
       398.87387      0.066211214
       398.88889      0.064674900
       398.90390      0.063236357
       398.91892      0.061902603
       398.93393      0.060649587
       398.94895      0.059466297
       398.96396      0.058351719
       398.97898      0.057304577
       398.99399      0.056323276
       399.00901      0.055405778
       399.02402      0.054549715
       399.03904      0.053752712
       399.05405      0.053011944
       399.06907      0.052324430
       399.08408      0.051687283
       399.09910      0.051097306
       399.11411      0.050551131
       399.12913      0.050045938
       399.14414      0.049578218
       399.15916      0.049144879
       399.17417      0.048742938
       399.18919      0.048369310
       399.20420      0.048021016
       399.21922      0.047695345
       399.23423      0.047389551
       399.24925      0.047101032
       399.26426      0.046827361
       399.27928      0.046566457
       399.29429      0.046315951
       399.30931      0.046074620
       399.32432      0.045838662
       399.33934      0.045605946
       399.35435      0.045375373
       399.36937      0.045145844
       399.38438      0.044916388
       399.39940      0.044686350
       399.41441      0.044455021
       399.42943      0.044221952
       399.44444      0.043916558
       399.45946      0.043607995
       399.47447      0.043299171
       399.48949      0.042990104
       399.50450      0.042680843
       399.51952      0.042371576
       399.53453      0.042062405
       399.54955      0.041753447
       399.56456      0.041453658
       399.57958      0.041173608
       399.59459      0.040893066
       399.60961      0.040612260
       399.62462      0.040331319
       399.63964      0.040050393
       399.65465      0.039769742
       399.66967      0.039489548
       399.68468      0.039224292
       399.69970      0.038989457
       399.71471      0.038752902
       399.72973      0.038514750
       399.74474      0.038275160
       399.75976      0.038034427
       399.77477      0.037792769
       399.78979      0.037550387
       399.80480      0.037307725
       399.81982      0.037064975
       399.83483      0.036822460
       399.84985      0.036580572
       399.86486      0.036339601
       399.87988      0.036099839
       399.89489      0.035861628
       399.90991      0.035625327
       399.92492      0.035391124
       399.93994      0.035159409
       399.95495      0.034941228
       399.96997      0.034756751
       399.98498      0.034587921
       400.00000      0.034433894
       400.01502      0.034293869
       400.03003      0.034167273
       400.04505      0.034053472
       400.06006      0.033951847
       400.07508      0.033777348
       400.09009      0.033443593
       400.10511      0.033114015
       400.12012      0.032788615
       400.13514      0.032467330
       400.15015      0.032150099
       400.16517      0.031836958
       400.18018      0.031527829
       400.19520      0.031222654
       400.21021      0.030937175
       400.22523      0.030662413
       400.24024      0.030390844
       400.25526      0.030122467
       400.27027      0.029857224
       400.28529      0.029595061
       400.30030      0.029335992
       400.31532      0.029079979
       400.33033      0.028826931
       400.34535      0.028576898
       400.36036      0.028329806
       400.37538      0.028085601
       400.39039      0.027844294
       400.40541      0.027605831
       400.42042      0.027370176
       400.43544      0.027137305
       400.45045      0.026907199
       400.46547      0.026690032
       400.48048      0.026493571
       400.49550      0.026299880
       400.51051      0.026108899
       400.52553      0.025920631
       400.54054      0.025735016
       400.55556      0.025551995
       400.57057      0.025371573
       400.58559      0.025190419
       400.60060      0.025011191
       400.61562      0.024834510
       400.63063      0.024660335
       400.64565      0.024488637
       400.66066      0.024319372
       400.67568      0.024152509
       400.69069      0.023988022
       400.70571      0.023825905
       400.72072      0.023666047
       400.73574      0.023508460
       400.75075      0.023353110
       400.76577      0.023199968
       400.78078      0.023049003
       400.79580      0.022900185
       400.81081      0.022753485
       400.82583      0.022608913
       400.84084      0.022466363
       400.85586      0.022325832
       400.87087      0.022187323
       400.88589      0.022050795
       400.90090      0.021916205
       400.91592      0.021783561
       400.93093      0.021652803
       400.94595      0.021523960
       400.96096      0.021396958
       400.97598      0.021271768
       400.99099      0.021148387
       401.00601      0.021026794
       401.02102      0.020906967
       401.03604      0.020788883
       401.05105      0.020672523
       401.06607      0.020557899
       401.08108      0.020444923
       401.09610      0.020333610
       401.11111      0.020220574
       401.12613      0.020067365
       401.14114      0.019916511
       401.15616      0.019768006
       401.17117      0.019621832
       401.18619      0.019478006
       401.20120      0.019336455
       401.21622      0.019197202
       401.23123      0.019060231
       401.24625      0.018911477
       401.26126      0.018745136
       401.27628      0.018580825
       401.29129      0.018418534
       401.30631      0.018258282
       401.32132      0.018100013
       401.33634      0.017943734
       401.35135      0.017789437
       401.36637      0.017637121
       401.38138      0.017447042
       401.39640      0.017246538
       401.41141      0.017048363
       401.42643      0.016852493
       401.44144      0.016658925
       401.45646      0.016467683
       401.47147      0.016278723
       401.48649      0.016092088
       401.50150      0.015903676
       401.51652      0.015680749
       401.53153      0.015459826
       401.54655      0.015240893
       401.56156      0.015023902
       401.57658      0.014808907
       401.59159      0.014595871
       401.60661      0.014384793
       401.62162      0.014175701
       401.63664      0.013956080
       401.65165      0.013722887
       401.66667      0.013491840
       401.68168      0.013262978
       401.69670      0.013036287
       401.71171      0.012811805
       401.72673      0.012589497
       401.74174      0.012369366
       401.75676      0.012151414
       401.77177      0.011926576
       401.78679      0.011701480
       401.80180      0.011478742
       401.81682      0.011258303
       401.83183      0.011040163
       401.84685      0.010824324
       401.86186      0.010610786
       401.87688      0.010399626
       401.89189      0.010190693
       401.90691     0.0099841381
       401.92192     0.0097798860
       401.93694     0.0095779368
       401.95195     0.0093783055
       401.96697     0.0091809619
       401.98198     0.0089859939
       401.99700     0.0087932547
       402.01201     0.0086028889
       402.02703     0.0083523793
       402.04204     0.0080390733
       402.05706     0.0077361062
       402.07207     0.0074433882
       402.08709     0.0071609094
       402.10210     0.0068884985
       402.11712     0.0066262022
       402.13213     0.0063739228
       402.14715     0.0061314400
       402.16216     0.0060568723
       402.17718     0.0060216596
       402.19219     0.0059877133
       402.20721     0.0059548748
       402.22222     0.0059230415
       402.23724     0.0058921162
       402.25225     0.0058620302
       402.26727     0.0058327255
       402.28228     0.0058037526
       402.29730     0.0057728417
       402.31231     0.0057422672
       402.32733     0.0057120608
       402.34234     0.0056822945
       402.35736     0.0056530449
       402.37237     0.0056243922
       402.38739     0.0055964337
       402.40240     0.0055692613
       402.41742     0.0055479761
       402.43243     0.0055327169
       402.44745     0.0055184302
       402.46246     0.0055052326
       402.47748     0.0054932368
       402.49249     0.0054825499
       402.50751     0.0054732428
       402.52252     0.0054654203
       402.53754     0.0054591397
       402.55255     0.0054554866
       402.56757     0.0054581782
       402.58258     0.0054621572
       402.59760     0.0054674138
       402.61261     0.0054739417
       402.62763     0.0054816870
       402.64264     0.0054906080
       402.65766     0.0055006420
       402.67267     0.0055135390
       402.68769     0.0055357199
       402.70270     0.0055586727
       402.71772     0.0055822710
       402.73273     0.0056063666
       402.74775     0.0056308329
       402.76276     0.0056555248
       402.77778     0.0056802953
       402.79279     0.0057049943
       402.80781     0.0057294798
       402.82282     0.0057530121
       402.83784     0.0057758179
       402.85285     0.0057978750
       402.86787     0.0058191090
       402.88288     0.0058394442
       402.89790     0.0058588160
       402.91291     0.0058771732
       402.92793     0.0058944622
       402.94294     0.0059253074
       402.95796     0.0059571514
       402.97297     0.0059875808
       402.98799     0.0060166661
       403.00300     0.0060444601
       403.01802     0.0060710307
       403.03303     0.0060964400
       403.04805     0.0061208209
       403.06306     0.0061442260
       403.07808     0.0061668006
       403.09309     0.0061886646
       403.10811     0.0062099427
       403.12312     0.0062307629
       403.13814     0.0062512542
       403.15315     0.0062715449
       403.16817     0.0062917296
       403.18318     0.0063119609
       403.19820     0.0063323669
       403.21321     0.0063791290
       403.22823     0.0064299319
       403.24324     0.0064814636
       403.25826     0.0065338224
       403.27327     0.0065871248
       403.28829     0.0066415048
       403.30330     0.0066969727
       403.31832     0.0067535903
       403.33333     0.0068242202
       403.34835     0.0069415136
       403.36336     0.0070603308
       403.37838     0.0071805627
       403.39339     0.0073020885
       403.40841     0.0074248102
       403.42342     0.0075486074
       403.43844     0.0076734706
       403.45345     0.0077993246
       403.46847     0.0078503592
       403.48348     0.0078434322
       403.49850     0.0078369737
       403.51351     0.0078309791
       403.52853     0.0078254441
       403.54354     0.0078203571
       403.55856     0.0078157338
       403.57357     0.0078115466
       403.58859     0.0078077965
       403.60360     0.0078261416
       403.61862     0.0078470483
       403.63363     0.0078682848
       403.64865     0.0078898196
       403.66366     0.0079116502
       403.67868     0.0079338155
       403.69369     0.0079562607
       403.70871     0.0079790107
       403.72372     0.0079981779
       403.73874     0.0080060326
       403.75375     0.0080144172
       403.76877     0.0080233956
       403.78378     0.0080328967
       403.79880     0.0080429971
       403.81381     0.0080536015
       403.82883     0.0080647520
       403.84384     0.0080764449
       403.85886     0.0080886766
       403.87387     0.0081014432
       403.88889     0.0081147407
       403.90390     0.0081285272
       403.91892     0.0081428848
       403.93393     0.0081577115
       403.94895     0.0081730908
       403.96396     0.0081889406
       403.97898     0.0082052953
       403.99399     0.0082221906
       404.00901     0.0082395420
       404.02402     0.0082573847
       404.03904     0.0082756830
       404.05405     0.0082944942
       404.06907     0.0083137829
       404.08408     0.0083335018
       404.09910     0.0083537311
       404.11411     0.0083682308
       404.12913     0.0083670591
       404.14414     0.0083666630
       404.15916     0.0083670291
       404.17417     0.0083681324
       404.18919     0.0083699982
       404.20420     0.0083726020
       404.21922     0.0083759492
       404.23423     0.0083800355
       404.24925     0.0083848455
       404.26426     0.0083609365
       404.27928     0.0083362059
       404.29429     0.0083121688
       404.30931     0.0082888365
       404.32432     0.0082662066
       404.33934     0.0082442711
       404.35435     0.0082230390
       404.36937     0.0082024960
       404.38438     0.0081826525
       404.39940     0.0081634930
       404.41441     0.0081450217
       404.42943     0.0081272448
       404.44444     0.0081101430
       404.45946     0.0080937145
       404.47447     0.0080779732
       404.48949     0.0080629000
       404.50450     0.0080485009
       404.51952     0.0080215854
       404.53453     0.0079875850
       404.54955     0.0079541028
       404.56456     0.0079211213
       404.57958     0.0078886465
