;   
;  IMD Data
;   
;  Saved on Wed Aug 16 09:05:54 2023
;   
;  Structure: 
;   
;  [Sc/CrN2] multilayer, N=300, d=1.56 nm, Gamma=0.520
;      Sc layer (1), z=0.81 nm, sigma[CrN2/Sc]=0.50 nm
;      CrN2 layer (2), rho=5.090 g/cm3, z=0.75 nm, sigma=0.50 nm
;  Si substrate
;   
;  
;   
;  Theta=0.000 deg
;   
;  E [eV] 	R
       390.00000   5.0737463e-005
       390.01502   5.2927078e-005
       390.03003   5.5056165e-005
       390.04505   5.7111122e-005
       390.06006   5.9083195e-005
       390.07508   6.0959476e-005
       390.09009   6.2730881e-005
       390.10511   6.4388755e-005
       390.12012   6.5921720e-005
       390.13514   6.7322290e-005
       390.15015   6.8583540e-005
       390.16517   6.9696185e-005
       390.18018   7.0654815e-005
       390.19520   7.1454582e-005
       390.21021   7.2088802e-005
       390.22523   7.2554424e-005
       390.24024   7.2849125e-005
       390.25526   7.2969186e-005
       390.27027   7.2914080e-005
       390.28529   7.2683584e-005
       390.30030   7.2278962e-005
       390.31532   7.1700684e-005
       390.33033   7.0952090e-005
       390.34535   7.0036636e-005
       390.36036   6.8959323e-005
       390.37538   6.7724905e-005
       390.39039   6.6340228e-005
       390.40541   6.4812628e-005
       390.42042   6.3150408e-005
       390.43544   6.1362479e-005
       390.45045   5.9458544e-005
       390.46547   5.7449299e-005
       390.48048   5.5345998e-005
       390.49550   5.3160636e-005
       390.51051   5.0905469e-005
       390.52553   4.8593405e-005
       390.54054   4.6238210e-005
       390.55556   4.3853555e-005
       390.57057   4.1453667e-005
       390.58559   3.9052699e-005
       390.60060   3.6665266e-005
       390.61562   3.4305981e-005
       390.63063   3.1989438e-005
       390.64565   2.9730161e-005
       390.66066   2.7542176e-005
       390.67568   2.5440372e-005
       390.69069   2.3438050e-005
       390.70571   2.1548705e-005
       390.72072   1.9785267e-005
       390.73574   1.8160133e-005
       390.75075   1.6685057e-005
       390.76577   1.5371159e-005
       390.78078   1.4228626e-005
       390.79580   1.3267006e-005
       390.81081   1.2494882e-005
       390.82583   1.1919898e-005
       390.84084   1.1548737e-005
       390.85586   1.1386955e-005
       390.87087   1.1439106e-005
       390.88589   1.1708605e-005
       390.90090   1.2197412e-005
       390.91592   1.2907129e-005
       390.93093   1.3837433e-005
       390.94595   1.4987011e-005
       390.96096   1.6353349e-005
       390.97598   1.7932718e-005
       390.99099   1.9720194e-005
       391.00601   2.1709635e-005
       391.02102   2.3893826e-005
       391.03604   2.6264330e-005
       391.05105   2.8810593e-005
       391.06607   3.1524032e-005
       391.08108   3.4392052e-005
       391.09610   3.7402184e-005
       391.11111   4.0540932e-005
       391.12613   4.3793982e-005
       391.14114   4.7144858e-005
       391.15616   5.0580510e-005
       391.17117   5.4083306e-005
       391.18619   5.7636282e-005
       391.20120   6.1220441e-005
       391.21622   6.4821269e-005
       391.23123   6.8419184e-005
       391.24625   7.1996017e-005
       391.26126   7.5533600e-005
       391.27628   7.9011982e-005
       391.29129   8.2416535e-005
       391.30631   8.5727725e-005
       391.32132   8.8926260e-005
       391.33634   9.1998616e-005
       391.35135   9.4926450e-005
       391.36637   9.7692164e-005
       391.38138    0.00010028394
       391.39640    0.00010268570
       391.41141    0.00010488392
       391.42643    0.00010686453
       391.44144    0.00010861922
       391.45646    0.00011013463
       391.47147    0.00011140460
       391.48649    0.00011241984
       391.50150    0.00011317247
       391.51652    0.00011365996
       391.53153    0.00011387731
       391.54655    0.00011382121
       391.56156    0.00011349312
       391.57658    0.00011289163
       391.59159    0.00011202089
       391.60661    0.00011088307
       391.62162    0.00010951633
       391.63664    0.00010789288
       391.65165    0.00010601086
       391.66667    0.00010388002
       391.68168    0.00010151196
       391.69670   9.8920260e-005
       391.71171   9.6119340e-005
       391.72673   9.3125438e-005
       391.74174   8.9955666e-005
       391.75676   8.6629022e-005
       391.77177   8.3165178e-005
       391.78679   7.9585173e-005
       391.80180   7.5911405e-005
       391.81682   7.2165837e-005
       391.83183   6.8372423e-005
       391.84685   6.4555746e-005
       391.86186   6.0739730e-005
       391.87688   5.6949784e-005
       391.89189   5.3211604e-005
       391.90691   4.9549799e-005
       391.92192   4.5990249e-005
       391.93694   4.2557273e-005
       391.95195   3.9276032e-005
       391.96697   3.6171167e-005
       391.98198   3.3265408e-005
       391.99700   3.0582435e-005
       392.01201   2.8143452e-005
       392.02703   2.5969091e-005
       392.04204   2.4079500e-005
       392.05706   2.2492468e-005
       392.07207   2.1225210e-005
       392.08709   2.0292601e-005
       392.10210   1.9708358e-005
       392.11712   1.9484167e-005
       392.13213   1.9630163e-005
       392.14715   2.0153918e-005
       392.16216   2.1061480e-005
       392.17718   2.2356690e-005
       392.19219   2.4041860e-005
       392.20721   2.6115363e-005
       392.22222   2.8575018e-005
       392.23724   3.1415852e-005
       392.25225   3.4631840e-005
       392.26727   3.8211592e-005
       392.28228   4.2144476e-005
       392.29730   4.6416755e-005
       392.31231   5.1012500e-005
       392.32733   5.5913957e-005
       392.34234   6.1101163e-005
       392.35736   6.6552330e-005
       392.37237   7.2243868e-005
       392.38739   7.8152343e-005
       392.40240   8.4247288e-005
       392.41742   9.0502167e-005
       392.43243   9.6887380e-005
       392.44745    0.00010336995
       392.46246    0.00010992253
       392.47748    0.00011651029
       392.49249    0.00012310022
       392.50751    0.00012965852
       392.52252    0.00013615121
       392.53754    0.00014254422
       392.55255    0.00014880354
       392.56757    0.00015489558
       392.58258    0.00016078466
       392.59760    0.00016644319
       392.61261    0.00017183710
       392.62763    0.00017693588
       392.64264    0.00018171024
       392.65766    0.00018613011
       392.67267    0.00019017393
       392.68769    0.00019381504
       392.70270    0.00019702901
       392.71772    0.00019979992
       392.73273    0.00020210753
       392.74775    0.00020393466
       392.76276    0.00020527203
       392.77778    0.00020610750
       392.79279    0.00020643229
       392.80781    0.00020624451
       392.82282    0.00020553986
       392.83784    0.00020432218
       392.85285    0.00020259355
       392.86787    0.00020036361
       392.88288    0.00019764069
       392.89790    0.00019444004
       392.91291    0.00019077700
       392.92793    0.00018667213
       392.94294    0.00018214722
       392.95796    0.00017722837
       392.97297    0.00017194296
       392.98799    0.00016632216
       393.00300    0.00016039897
       393.01802    0.00015420949
       393.03303    0.00014779167
       393.04805    0.00014118425
       393.06306    0.00013443027
       393.07808    0.00012757261
       393.09309    0.00012065601
       393.10811    0.00011372587
       393.12312    0.00010683012
       393.13814    0.00010001587
       393.15315   9.3331128e-005
       393.16817   8.6824092e-005
       393.18318   8.0542033e-005
       393.19820   7.4534418e-005
       393.21321   6.8847680e-005
       393.22823   6.3527549e-005
       393.24324   5.8619240e-005
       393.25826   5.4166241e-005
       393.27327   5.0210302e-005
       393.28829   4.6791151e-005
       393.30330   4.3946388e-005
       393.31832   4.1710691e-005
       393.33333   4.0116357e-005
       393.34835   3.9192572e-005
       393.36336   3.8965283e-005
       393.37838   3.9457041e-005
       393.39339   4.0686718e-005
       393.40841   4.2669494e-005
       393.42342   4.5416578e-005
       393.43844   4.8933856e-005
       393.45345   5.3226536e-005
       393.46847   5.8292372e-005
       393.48348   6.4125660e-005
       393.49850   7.0716362e-005
       393.51351   7.8050038e-005
       393.52853   8.6105265e-005
       393.54354   9.4863551e-005
       393.55856    0.00010429527
       393.57357    0.00011436848
       393.58859    0.00012504380
       393.60360    0.00013628783
       393.61862    0.00014805333
       393.63363    0.00016028911
       393.64865    0.00017295176
       393.66366    0.00018597880
       393.67868    0.00019932138
       393.69369    0.00021291507
       393.70871    0.00022669295
       393.72372    0.00024059948
       393.73874    0.00025455852
       393.75375    0.00026851188
       393.76877    0.00028238040
       393.78378    0.00029610420
       393.79880    0.00030960302
       393.81381    0.00032281676
       393.82883    0.00033566521
       393.84384    0.00034808968
       393.85886    0.00036031295
       393.87387    0.00037217381
       393.88889    0.00038338700
       393.90390    0.00039388120
       393.91892    0.00040359977
       393.93393    0.00041247786
       393.94895    0.00042045822
       393.96396    0.00042748479
       393.97898    0.00043351652
       393.99399    0.00043850398
       394.00901    0.00044241619
       394.02402    0.00044521875
       394.03904    0.00044688355
       394.05405    0.00044739498
       394.06907    0.00044674324
       394.08408    0.00044491915
       394.09910    0.00044192927
       394.11411    0.00043777918
       394.12913    0.00043248827
       394.14414    0.00042608220
       394.15916    0.00041859145
       394.17417    0.00041005771
       394.18919    0.00040052759
       394.20420    0.00039003276
       394.21922    0.00037863257
       394.23423    0.00036642157
       394.24925    0.00035347884
