;   
;  IMD Data
;   
;  Saved on Wed Aug 16 09:04:49 2023
;   
;  Structure: 
;   
;  [Sc/CrN2] multilayer, N=300, d=1.56 nm, Gamma=0.520
;      Sc layer (1), z=0.81 nm, sigma[CrN2/Sc]=0.30 nm
;      CrN2 layer (2), rho=5.090 g/cm3, z=0.75 nm, sigma=0.30 nm
;  Si substrate
;   
;  
;   
;  Theta=0.000 deg
;   
;  E [eV] 	R
       390.00000    0.00066528344
       390.01502    0.00068992573
       390.03003    0.00071360338
       390.04505    0.00073616187
       390.06006    0.00075750593
       390.07508    0.00077749221
       390.09009    0.00079602409
       390.10511    0.00081301040
       390.12012    0.00082833035
       390.13514    0.00084190924
       390.15015    0.00085367966
       390.16517    0.00086354918
       390.18018    0.00087147041
       390.19520    0.00087740256
       390.21021    0.00088128713
       390.22523    0.00088310634
       390.24024    0.00088285119
       390.25526    0.00088050034
       390.27027    0.00087606663
       390.28529    0.00086956823
       390.30030    0.00086103946
       390.31532    0.00085050957
       390.33033    0.00083803759
       390.34535    0.00082368470
       390.36036    0.00080752880
       390.37538    0.00078964917
       390.39039    0.00077014453
       390.40541    0.00074912038
       390.42042    0.00072669295
       390.43544    0.00070298323
       390.45045    0.00067812548
       390.46547    0.00065225994
       390.48048    0.00062553393
       390.49550    0.00059810243
       390.51051    0.00057012225
       390.52553    0.00054175539
       390.54054    0.00051317636
       390.55556    0.00048455331
       390.57057    0.00045606073
       390.58559    0.00042787086
       390.60060    0.00040015974
       390.61562    0.00037310169
       390.63063    0.00034686931
       390.64565    0.00032163269
       390.66066    0.00029755419
       390.67568    0.00027480533
       390.69069    0.00025353664
       390.70571    0.00023389938
       390.72072    0.00021603660
       390.73574    0.00020008335
       390.75075    0.00018616570
       390.76577    0.00017440048
       390.78078    0.00016489256
       390.79580    0.00015773728
       390.81081    0.00015301760
       390.82583    0.00015080408
       390.84084    0.00015115458
       390.85586    0.00015411307
       390.87087    0.00015971034
       390.88589    0.00016796292
       390.90090    0.00017886775
       390.91592    0.00019242203
       390.93093    0.00020859487
       390.94595    0.00022734477
       390.96096    0.00024861585
       390.97598    0.00027233788
       390.99099    0.00029842653
       391.00601    0.00032678320
       391.02102    0.00035729719
       391.03604    0.00038984362
       391.05105    0.00042427116
       391.06607    0.00046045911
       391.08108    0.00049823365
       391.09610    0.00053742575
       391.11111    0.00057785533
       391.12613    0.00061933410
       391.14114    0.00066164747
       391.15616    0.00070462919
       391.17117    0.00074805400
       391.18619    0.00079170855
       391.20120    0.00083535583
       391.21622    0.00087881829
       391.23123    0.00092185583
       391.24625    0.00096424852
       391.26126     0.0010057785
       391.27628     0.0010462080
       391.29129     0.0010853675
       391.30631     0.0011230282
       391.32132     0.0011589676
       391.33634     0.0011930338
       391.35135     0.0012250196
       391.36637     0.0012547286
       391.38138     0.0012820353
       391.39640     0.0013067649
       391.41141     0.0013287761
       391.42643     0.0013479218
       391.44144     0.0013641243
       391.45646     0.0013772502
       391.47147     0.0013872490
       391.48649     0.0013940381
       391.50150     0.0013975524
       391.51652     0.0013977879
       391.53153     0.0013947158
       391.54655     0.0013883293
       391.56156     0.0013786734
       391.57658     0.0013657663
       391.59159     0.0013496853
       391.60661     0.0013304925
       391.62162     0.0013085417
       391.63664     0.0012836226
       391.65165     0.0012557835
       391.66667     0.0012251745
       391.68168     0.0011919690
       391.69670     0.0011563580
       391.71171     0.0011185468
       391.72673     0.0010787596
       391.74174     0.0010372296
       391.75676    0.00099421279
       391.77177    0.00094996644
       391.78679    0.00090476763
       391.80180    0.00085890730
       391.81682    0.00081266471
       391.83183    0.00076634533
       391.84685    0.00072025920
       391.86186    0.00067470265
       391.87688    0.00062999071
       391.89189    0.00058643874
       391.90691    0.00054434392
       391.92192    0.00050401886
       391.93694    0.00046575221
       391.95195    0.00042984136
       391.96697    0.00039657367
       391.98198    0.00036621110
       391.99700    0.00033902291
       392.01201    0.00031524733
       392.02703    0.00029511273
       392.04204    0.00027883646
       392.05706    0.00026660850
       392.07207    0.00025860448
       392.08709    0.00025497532
       392.10210    0.00025584883
       392.11712    0.00026133100
       392.13213    0.00027150760
       392.14715    0.00028642517
       392.16216    0.00030611676
       392.17718    0.00033058478
       392.19219    0.00035981460
       392.20721    0.00039373529
       392.22222    0.00043227604
       392.23724    0.00047532913
       392.25225    0.00052277714
       392.26727    0.00057442880
       392.28228    0.00063011095
       392.29730    0.00068961069
       392.31231    0.00075268941
       392.32733    0.00081908773
       392.34234    0.00088852082
       392.35736    0.00096068360
       392.37237     0.0010352512
       392.38739     0.0011119055
       392.40240     0.0011902377
       392.41742     0.0012698976
       392.43243     0.0013504983
       392.44745     0.0014316127
       392.46246     0.0015128925
       392.47748     0.0015938954
       392.49249     0.0016742065
       392.50751     0.0017534061
       392.52252     0.0018310763
       392.53754     0.0019068018
       392.55255     0.0019801728
       392.56757     0.0020507878
       392.58258     0.0021182247
       392.59760     0.0021821647
       392.61261     0.0022422132
       392.62763     0.0022980234
       392.64264     0.0023492670
       392.65766     0.0023956115
       392.67267     0.0024368289
       392.68769     0.0024726347
       392.70270     0.0025027765
       392.71772     0.0025271037
       392.73273     0.0025454199
       392.74775     0.0025575703
       392.76276     0.0025634919
       392.77778     0.0025630955
       392.79279     0.0025563360
       392.80781     0.0025432441
       392.82282     0.0025238352
       392.83784     0.0024982124
       392.85285     0.0024664709
       392.86787     0.0024287857
       392.88288     0.0023853282
       392.89790     0.0023363412
       392.91291     0.0022820822
       392.92793     0.0022228570
       392.94294     0.0021589996
       392.95796     0.0020908811
       392.97297     0.0020188999
       392.98799     0.0019434890
       393.00300     0.0018651009
       393.01802     0.0017842337
       393.03303     0.0017013948
       393.04805     0.0016170988
       393.06306     0.0015319176
       393.07808     0.0014464089
       393.09309     0.0013611520
       393.10811     0.0012767282
       393.12312     0.0011937510
       393.13814     0.0011128126
       393.15315     0.0010345142
       393.16817    0.00095945349
       393.18318    0.00088821140
       393.19820    0.00082139125
       393.21321    0.00075955200
       393.22823    0.00070323983
