;   
;  IMD Data
;   
;  Saved on Wed Aug 16 09:03:56 2023
;   
;  Structure: 
;   
;  [Sc/CrN2] multilayer, N=300, d=1.56 nm, Gamma=0.520
;      Sc layer (1), z=0.81 nm, sigma[CrN2/Sc]=0.10 nm
;      CrN2 layer (2), rho=5.090 g/cm3, z=0.75 nm, sigma=0.10 nm
;  Si substrate
;   
;  
;   
;  Theta=0.000 deg
;   
;  E [eV] 	R
       390.00000     0.0024276254
       390.01502     0.0025094884
       390.03003     0.0025874395
       390.04505     0.0026609595
       390.06006     0.0027297389
       390.07508     0.0027933042
       390.09009     0.0028513475
       390.10511     0.0029035805
       390.12012     0.0029496186
       390.13514     0.0029892370
       390.15015     0.0030222374
       390.16517     0.0030483420
       390.18018     0.0030674267
       390.19520     0.0030793906
       390.21021     0.0030840805
       390.22523     0.0030814789
       390.24024     0.0030715991
       390.25526     0.0030544215
       390.27027     0.0030300365
       390.28529     0.0029985568
       390.30030     0.0029601476
       390.31532     0.0029149670
       390.33033     0.0028632660
       390.34535     0.0028053052
       390.36036     0.0027413993
       390.37538     0.0026718781
       390.39039     0.0025971263
       390.40541     0.0025175541
       390.42042     0.0024336078
       390.43544     0.0023457442
       390.45045     0.0022544754
       390.46547     0.0021603208
       390.48048     0.0020638255
       390.49550     0.0019655585
       390.51051     0.0018660923
       390.52553     0.0017660118
       390.54054     0.0016659501
       390.55556     0.0015665067
       390.57057     0.0014683018
       390.58559     0.0013719449
       390.60060     0.0012780544
       390.61562     0.0011872386
       390.63063     0.0011000962
       390.64565     0.0010172126
       390.66066    0.00093914228
       390.67568    0.00086646738
       390.69069    0.00079969294
       390.70571    0.00073932145
       390.72072    0.00068582306
       390.73574    0.00063963555
       390.75075    0.00060116133
       390.76577    0.00057076621
       390.78078    0.00054877133
       390.79580    0.00053545964
       390.81081    0.00053106764
       390.82583    0.00053578521
       390.84084    0.00054975426
       390.85586    0.00057306630
       390.87087    0.00060576319
       390.88589    0.00064783499
       390.90090    0.00069919625
       390.91592    0.00075977579
       390.93093    0.00082938875
       390.94595    0.00090781665
       390.96096    0.00099479063
       390.97598     0.0010899917
       390.99099     0.0011930522
       391.00601     0.0013035554
       391.02102     0.0014210440
       391.03604     0.0015450129
       391.05105     0.0016748611
       391.06607     0.0018101152
       391.08108     0.0019501017
       391.09610     0.0020941734
       391.11111     0.0022416486
       391.12613     0.0023918218
       391.14114     0.0025438949
       391.15616     0.0026972601
       391.17117     0.0028510920
       391.18619     0.0030046192
       391.20120     0.0031569897
       391.21622     0.0033075764
       391.23123     0.0034555289
       391.24625     0.0036000780
       391.26126     0.0037404668
       391.27628     0.0038758756
       391.29129     0.0040057345
       391.30631     0.0041292669
       391.32132     0.0042457275
       391.33634     0.0043546232
       391.35135     0.0044552739
       391.36637     0.0045470451
       391.38138     0.0046295512
       391.39640     0.0047022439
       391.41141     0.0047646958
       391.42643     0.0048164667
       391.44144     0.0048573544
       391.45646     0.0048869792
       391.47147     0.0049052402
       391.48649     0.0049119390
       391.50150     0.0049069418
       391.51652     0.0048903162
       391.53153     0.0048620602
       391.54655     0.0048222518
       391.56156     0.0047711316
       391.57658     0.0047088724
       391.59159     0.0046358284
       391.60661     0.0045523272
       391.62162     0.0044592593
       391.63664     0.0043562895
       391.65165     0.0042438110
       391.66667     0.0041224491
       391.68168     0.0039929152
       391.69670     0.0038559608
       391.71171     0.0037124028
       391.72673     0.0035631142
       391.74174     0.0034089955
       391.75676     0.0032510274
       391.77177     0.0030901740
       391.78679     0.0029274790
       391.80180     0.0027640271
       391.81682     0.0026008435
       391.83183     0.0024390503
       391.84685     0.0022797769
       391.86186     0.0021240875
       391.87688     0.0019731127
       391.89189     0.0018279739
       391.90691     0.0016897141
       391.92192     0.0015594279
       391.93694     0.0014381112
       391.95195     0.0013267829
       391.96697     0.0012264135
       391.98198     0.0011378784
       391.99700     0.0010620604
       392.01201    0.00099973034
       392.02703    0.00095161429
       392.04204    0.00091837709
       392.05706    0.00090059433
       392.07207    0.00089876010
       392.08709    0.00091329641
       392.10210    0.00094450724
       392.11712    0.00099263084
       392.13213     0.0010578281
       392.14715     0.0011400889
       392.16216     0.0012393743
       392.17718     0.0013555222
       392.19219     0.0014883157
       392.20721     0.0016373058
       392.22222     0.0018020703
       392.23724     0.0019820454
       392.25225     0.0021766440
       392.26727     0.0023849862
       392.28228     0.0026062905
       392.29730     0.0028396278
       392.31231     0.0030839834
       392.32733     0.0033382746
       392.34234     0.0036013369
       392.35736     0.0038719427
       392.37237     0.0041488042
       392.38739     0.0044306785
       392.40240     0.0047159857
       392.41742     0.0050033952
       392.43243     0.0052914506
       392.44745     0.0055785637
       392.46246     0.0058634582
       392.47748     0.0061445248
       392.49249     0.0064202703
       392.50751     0.0066892062
       392.52252     0.0069498659
       392.53754     0.0072008109
       392.55255     0.0074406398
       392.56757     0.0076679960
       392.58258     0.0078814720
       392.59760     0.0080800374
       392.61261     0.0082624135
       392.62763     0.0084275081
       392.64264     0.0085743050
       392.65766     0.0087017995
       392.67267     0.0088093483
       392.68769     0.0088961418
       392.70270     0.0089614981
       392.71772     0.0090050802
       392.73273     0.0090264233
       392.74775     0.0090252253
       392.76276     0.0090014798
       392.77778     0.0089551303
       392.79279     0.0088862848
       392.80781     0.0087952805
       392.82282     0.0086824620
       392.83784     0.0085484290
       392.85285     0.0083938129
       392.86787     0.0082194682
       392.88288     0.0080262954
       392.89790     0.0078153861
       392.91291     0.0075879413
       392.92793     0.0073452672
       392.94294     0.0070888263
       392.95796     0.0068201446
       392.97297     0.0065408974
       392.98799     0.0062528283
       393.00300     0.0059577429
       393.01802     0.0056576346
       393.03303     0.0053544778
       393.04805     0.0050502635
       393.06306     0.0047471996
       393.07808     0.0044473945
       393.09309     0.0041530272
       393.10811     0.0038662568
       393.12312     0.0035893558
       393.13814     0.0033244780
       393.15315     0.0030737910
       393.16817     0.0028394257
       393.18318     0.0026234289
       393.19820     0.0024278924
       393.21321     0.0022547240
       393.22823     0.0021057606
       393.24324     0.0019827541
       393.25826     0.0018873325
       393.27327     0.0018209942
       393.28829     0.0017850956
       393.30330     0.0017808419
       393.31832     0.0018092688
       393.33333     0.0018712448
       393.34835     0.0019674542
       393.36336     0.0020983909
       393.37838     0.0022643500
       393.39339     0.0024654299
       393.40841     0.0027015174
       393.42342     0.0029722913
       393.43844     0.0032771148
       393.45345     0.0036154359
       393.46847     0.0039862158
       393.48348     0.0043882864
       393.49850     0.0048202801
       393.51351     0.0052806294
       393.52853     0.0057674084
       393.54354     0.0062789866
       393.55856     0.0068130999
       393.57357     0.0073674540
       393.58859     0.0079394063
       393.60360     0.0085267644
       393.61862     0.0091266154
       393.63363     0.0097359242
       393.64865      0.010352190
       393.66366      0.010971955
       393.67868      0.011592594
       393.69369      0.012210745
       393.70871      0.012823015
       393.72372      0.013426689
       393.73874      0.014018113
       393.75375      0.014594602
       393.76877      0.015152557
       393.78378      0.015689383
       393.79880      0.016201618
       393.81381      0.016686819
       393.82883      0.017141733
       393.84384      0.017564135
       393.85886      0.017963141
       393.87387      0.018331676
       393.88889      0.018658435
       393.90390      0.018941030
       393.91892      0.019177738
       393.93393      0.019366639
       393.94895      0.019506188
       393.96396      0.019595035
       393.97898      0.019632432
       393.99399      0.019617506
       394.00901      0.019550073
       394.02402      0.019430011
       394.03904      0.019257523
       394.05405      0.019033321
       394.06907      0.018758401
       394.08408      0.018434017
       394.09910      0.018061906
       394.11411      0.017644036
       394.12913      0.017182829
       394.14414      0.016680998
       394.15916      0.016141686
       394.17417      0.015568341
       394.18919      0.014964692
       394.20420      0.014333859
       394.21922      0.013680147
       394.23423      0.013009492
       394.24925      0.012326944
       394.26426      0.011637769
       394.27928      0.010947473
       394.29429      0.010261887
       394.30931     0.0095869152
       394.32432     0.0089286166
       394.33934     0.0082932687
       394.35435     0.0076872132
       394.36937     0.0071165755
       394.38438     0.0065878303
       394.39940     0.0061072065
       394.41441     0.0056809423
       394.42943     0.0053151046
       394.44444     0.0050154401
       394.45946     0.0047876621
       394.47447     0.0046370883
       394.48949     0.0045687059
       394.50450     0.0045871053
       394.51952     0.0046965422
       394.53453     0.0049006220
       394.54955     0.0052026795
       394.56456     0.0056051609
       394.57958     0.0061103365
       394.59459     0.0067193563
       394.60961     0.0074330835
       394.62462     0.0082518378
       394.63964     0.0091745999
       394.65465      0.010200215
       394.66967      0.011326975
       394.68468      0.012551572
       394.69970      0.013870781
       394.71471      0.015280469
       394.72973      0.016775827
       394.74474      0.018351295
       394.75976      0.020000766
       394.77477      0.021717533
       394.78979      0.023494224
       394.80480      0.025323039
       394.81982      0.027195689
       394.83483      0.029103359
       394.84985      0.031036939
       394.86486      0.032986979
       394.87988      0.034943667
       394.89489      0.036896460
