;   
;  IMD Data
;   
;  Saved on Wed Aug 16 12:08:56 2023
;   
;  Structure: 
;   
;  [Sc/Cr2N] multilayer, N=300, d=1.56 nm, Gamma=0.570
;      Sc layer (1), z=0.89 nm, sigma[Cr2N/Sc]=0.30 nm
;      Cr2N layer (2), rho=6.800 g/cm3, z=0.67 nm, sigma=0.30 nm
;  Si substrate
;   
;  
;   
;  Theta=0.000 deg
;   
;  E [eV] 	R
       390.00000    0.00065738808
       390.01502    0.00069040562
       390.03003    0.00072352450
       390.04505    0.00075654688
       390.06006    0.00078933873
       390.07508    0.00082170056
       390.09009    0.00085348290
       390.10511    0.00088453866
       390.12012    0.00091467312
       390.13514    0.00094374520
       390.15015    0.00097161779
       390.16517    0.00099811049
       390.18018     0.0010230980
       390.19520     0.0010464609
       390.21021     0.0010680418
       390.22523     0.0010877380
       390.24024     0.0011054546
       390.25526     0.0011210650
       390.27027     0.0011344952
       390.28529     0.0011456686
       390.30030     0.0011545315
       390.31532     0.0011610081
       390.33033     0.0011650707
       390.34535     0.0011666917
       390.36036     0.0011658657
       390.37538     0.0011625757
       390.39039     0.0011568440
       390.40541     0.0011486978
       390.42042     0.0011381785
       390.43544     0.0011253433
       390.45045     0.0011102522
       390.46547     0.0010929910
       390.48048     0.0010736538
       390.49550     0.0010523476
       390.51051     0.0010291900
       390.52553     0.0010043106
       390.54054    0.00097785188
       390.55556    0.00094996497
       390.57057    0.00092081162
       390.58559    0.00089056014
       390.60060    0.00085938899
       390.61562    0.00082748300
       390.63063    0.00079503310
       390.64565    0.00076223536
       390.66066    0.00072928463
       390.67568    0.00069639547
       390.69069    0.00066376656
       390.70571    0.00063160480
       390.72072    0.00060011608
       390.73574    0.00056950498
       390.75075    0.00053997352
       390.76577    0.00051172067
       390.78078    0.00048493872
       390.79580    0.00045981605
       390.81081    0.00043653330
       390.82583    0.00041526307
       390.84084    0.00039616935
       390.85586    0.00037940452
       390.87087    0.00036511136
       390.88589    0.00035342026
       390.90090    0.00034444869
       390.91592    0.00033829994
       390.93093    0.00033506384
       390.94595    0.00033481528
       390.96096    0.00033761328
       390.97598    0.00034350087
       390.99099    0.00035250454
       391.00601    0.00036463411
       391.02102    0.00037988219
       391.03604    0.00039822444
       391.05105    0.00041960875
       391.06607    0.00044399623
       391.08108    0.00047130162
       391.09610    0.00050143260
       391.11111    0.00053428011
       391.12613    0.00056971917
       391.14114    0.00060759213
       391.15616    0.00064777674
       391.17117    0.00069008788
       391.18619    0.00073434247
       391.20120    0.00078032407
       391.21622    0.00082786696
       391.23123    0.00087673348
       391.24625    0.00092669640
       391.26126    0.00097752107
       391.27628     0.0010289405
       391.29129     0.0010807548
       391.30631     0.0011326874
       391.32132     0.0011844566
       391.33634     0.0012358562
       391.35135     0.0012866026
       391.36637     0.0013364126
       391.38138     0.0013850836
       391.39640     0.0014323387
       391.41141     0.0014779323
       391.42643     0.0015216007
       391.44144     0.0015631635
       391.45646     0.0016023496
       391.47147     0.0016389972
       391.48649     0.0016728829
       391.50150     0.0017037991
       391.51652     0.0017316196
       391.53153     0.0017561659
       391.54655     0.0017772795
       391.56156     0.0017948785
       391.57658     0.0018088216
       391.59159     0.0018190600
       391.60661     0.0018254963
       391.62162     0.0018288475
       391.63664     0.0018283828
       391.65165     0.0018238652
       391.66667     0.0018153095
       391.68168     0.0018027502
       391.69670     0.0017862651
       391.71171     0.0017659350
       391.72673     0.0017418727
       391.74174     0.0017142119
       391.75676     0.0016831110
       391.77177     0.0016487536
       391.78679     0.0016113406
       391.80180     0.0015710985
       391.81682     0.0015282654
       391.83183     0.0014831056
       391.84685     0.0014359033
       391.86186     0.0013869460
       391.87688     0.0013365481
       391.89189     0.0012850397
       391.90691     0.0012327447
       391.92192     0.0011800187
       391.93694     0.0011272016
       391.95195     0.0010746588
       391.96697     0.0010227605
       391.98198    0.00097185592
       391.99700    0.00092232560
       392.01201    0.00087452146
       392.02703    0.00082879506
       392.04204    0.00078551159
       392.05706    0.00074500002
       392.07207    0.00070760524
       392.08709    0.00067363297
       392.10210    0.00064339782
       392.11712    0.00061718135
       392.13213    0.00059524990
       392.14715    0.00057785612
       392.16216    0.00056522120
       392.17718    0.00055754688
       392.19219    0.00055501205
       392.20721    0.00055776049
       392.22222    0.00056591471
       392.23724    0.00057956622
       392.25225    0.00059878501
       392.26727    0.00062358479
       392.28228    0.00065397170
       392.29730    0.00068991231
       392.31231    0.00073134068
       392.32733    0.00077815893
       392.34234    0.00083023656
       392.35736    0.00088741119
       392.37237    0.00094948899
       392.38739     0.0010162686
       392.40240     0.0010874506
       392.41742     0.0011627732
       392.43243     0.0012419256
       392.44745     0.0013245415
       392.46246     0.0014103166
       392.47748     0.0014988378
       392.49249     0.0015897011
       392.50751     0.0016824818
       392.52252     0.0017767390
       392.53754     0.0018720179
       392.55255     0.0019678507
       392.56757     0.0020637626
       392.58258     0.0021592332
       392.59760     0.0022538486
       392.61261     0.0023470843
       392.62763     0.0024384532
       392.64264     0.0025274737
       392.65766     0.0026136341
       392.67267     0.0026965420
       392.68769     0.0027757088
       392.70270     0.0028506633
       392.71772     0.0029210570
       392.73273     0.0029864575
       392.74775     0.0030464599
       392.76276     0.0031007806
       392.77778     0.0031490682
       392.79279     0.0031910077
       392.80781     0.0032263991
       392.82282     0.0032549696
       392.83784     0.0032765854
       392.85285     0.0032910548
       392.86787     0.0032983159
       392.88288     0.0032982635
       392.89790     0.0032909112
       392.91291     0.0032762480
       392.92793     0.0032543652
       392.94294     0.0032253473
       392.95796     0.0031893669
       392.97297     0.0031466014
       392.98799     0.0030973002
       393.00300     0.0030417463
       393.01802     0.0029802604
       393.03303     0.0029132125
       393.04805     0.0028409993
       393.06306     0.0027640733
       393.07808     0.0026829109
       393.09309     0.0025980257
       393.10811     0.0025099551
       393.12312     0.0024192890
       393.13814     0.0023266221
       393.15315     0.0022325795
       393.16817     0.0021378070
       393.18318     0.0020429537
       393.19820     0.0019487240
       393.21321     0.0018557933
       393.22823     0.0017648509
       393.24324     0.0016765947
